username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
Bomberos_de_PR,2017-09-07 12:00,3,4,Como buenos vecinos ayudamos con la poda y remoción de las ramas de árboles caidos en el Hogar Intermedio para Mujeres en Puerta de Tierra.,,,,9.05823100100542E+017,https://twitter.com/Bomberos_de_PR/status/905823100100542465
Bomberos_de_PR,2017-09-07 10:02,3,7,¡Seguimos no nos detenemos! ¡Bomberos de Puerto Rico! Poda y remoción de árboles caidos en la Estación Metropolitana.,,,,9.0579329319952E+017,https://twitter.com/Bomberos_de_PR/status/905793293199519744
Bomberos_de_PR,2017-09-07 09:41,4,3,Algunos árboles caídos en la Estación Metropolitano causaron daños a las verjas.,,,,9.0578813372749E+017,https://twitter.com/Bomberos_de_PR/status/905788133727490048
Bomberos_de_PR,2017-09-07 09:14,2,2,Ayer la División de Transportación se dirigía a instalar un generador de respaldo para la Estación de Arecibo y... http:// fb.me/8hdObXYv5,,,,9.05781396706349E+017,https://twitter.com/Bomberos_de_PR/status/905781396706349056
Bomberos_de_PR,2017-09-07 08:46,3,3,En Culebra varios árboles cayeron afectando las vías.,,,,9.05774306675831E+017,https://twitter.com/Bomberos_de_PR/status/905774306675830786
Bomberos_de_PR,2017-09-07 08:43,2,5,Ayer fue un día de costumbre para los Bomberos de Puerto Rico. La División de Operaciones Especiales estuvo... http:// fb.me/1g33QSarX,,,,9.05773636140888E+017,https://twitter.com/Bomberos_de_PR/status/905773636140888064
Bomberos_de_PR,2017-09-07 08:27,4,2,Temprano en las labores de limpieza y rehabilitación de las estaciones. Para estar listos ante cualquier llamada de emergencia.,,,,9.05769478243447E+017,https://twitter.com/Bomberos_de_PR/status/905769478243446784
Bomberos_de_PR,2017-09-07 07:25,0,0,http:// fb.me/7Zo38TAT6,,,,9.05753785548624E+017,https://twitter.com/Bomberos_de_PR/status/905753785548623876
Bomberos_de_PR,2017-09-06 16:21,24,55,Despejada la Ave. Baldorioty en San Juan. Gracias a los Bomberos de Metropolitano y la División de Tránsito de la Policía. #UnEquipo #IrmaPR,,,#UnEquipo #IrmaPR,9.05526515760292E+017,https://twitter.com/Bomberos_de_PR/status/905526515760291841
Bomberos_de_PR,2017-09-06 13:56,2,4,Los Bomberos del Metropolitano trozan un árbol que cayó en la calle Wilson de Condado para despejar la vía.,,,,9.05489792586191E+017,https://twitter.com/Bomberos_de_PR/status/905489792586190848
Bomberos_de_PR,2017-09-06 11:09,5,5,"Bomberos de Rio Piedras acuden al rescate de una persona atrapada en el elevador de su residencia en la Urb. El Paraíso, San Juan.",,,,9.0544798508927E+017,https://twitter.com/Bomberos_de_PR/status/905447985089269760
Bomberos_de_PR,2017-09-06 10:39,6,3,Las primeras ráfagas de viento provocó la caída de un árbol en medio de la Ave. Monserrate en Carolina. La Unidad... http:// fb.me/EanszeaV,,,,9.05440274465387E+017,https://twitter.com/Bomberos_de_PR/status/905440274465386496
Bomberos_de_PR,2017-09-05 17:39,1,2,Rosselló ofrecerá una conferencia de prensa ante nuevos detalles de Irma http:// fb.me/1QcaXaioy,,,,9.05183698659762E+017,https://twitter.com/Bomberos_de_PR/status/905183698659762176
Bomberos_de_PR,2017-09-05 13:33,5,4,ATENCIÓN: Números a llamar en caso de emergencia. Visita http:// temporadadehuracanes.pr.gov / para conocer los refugios más cercanos. #IrmaPR,,,#IrmaPR,9.05121750505152E+017,https://twitter.com/Bomberos_de_PR/status/905121750505152512
Bomberos_de_PR,2017-09-05 09:04,13,7,Refugios http:// fb.me/7vgZ0qZbQ,,,,9.05053953259434E+017,https://twitter.com/Bomberos_de_PR/status/905053953259433984
Bomberos_de_PR,2017-09-05 07:11,3,1,Por Dentro | Familia y Crianza :: Consejos para mantener segura a tu mascota durante el huracán http:// fb.me/wVGGUlra,,,,9.0502559531425E+017,https://twitter.com/Bomberos_de_PR/status/905025595314249728
Bomberos_de_PR,2017-09-05 07:06,4,3,DESDE MAÑANA LOS EMPLEADOS DEL CUERPO DE BOMBEROS INICIARAN TURNOS EXTENDIDOS DE DOCE HORAS http:// fb.me/6zPYOEhpC,,,,9.05024222371746E+017,https://twitter.com/Bomberos_de_PR/status/905024222371745792
Bomberos_de_PR,2017-09-05 01:14,0,4,Pendientes http:// fb.me/1AJeeJTGu,,,,9.04935731059184E+017,https://twitter.com/Bomberos_de_PR/status/904935731059183616
Bomberos_de_PR,2017-09-04 14:31,2,3,Atención http:// fb.me/IbnKnKnr,,,,9.04773858472939E+017,https://twitter.com/Bomberos_de_PR/status/904773858472939520
Bomberos_de_PR,2017-09-03 17:20,0,2,"Vecinos del área cercana al establecimiento Sterling, en la Carr 887, Bo. San Anton de Carolina, a eso de la 1:17... http:// fb.me/8xTPrBKJT",,,,9.04454180114485E+017,https://twitter.com/Bomberos_de_PR/status/904454180114485249
Bomberos_de_PR,2017-09-03 12:47,0,3,La Fortaleza on Twitter http:// fb.me/9bQmx2iTJ,,,,9.04385395961496E+017,https://twitter.com/Bomberos_de_PR/status/904385395961495554
Bomberos_de_PR,2017-09-03 10:15,0,2,Bomberos de la Zona de Caguas participaron de la actividad del municipio de San Lorenzo. Se orientó en prevención... http:// fb.me/1hu8Dc8UB,,,,9.04347214540968E+017,https://twitter.com/Bomberos_de_PR/status/904347214540967937
Bomberos_de_PR,2017-09-03 09:51,1,5,El huracán Irma se fortalece de nuevo a categoría 3 http:// fb.me/PDFzcskR,,,,9.04341096406376E+017,https://twitter.com/Bomberos_de_PR/status/904341096406376448
Bomberos_de_PR,2017-09-03 09:49,1,4,Precaución http:// fb.me/1sysJDemj,,,,9.04340628045255E+017,https://twitter.com/Bomberos_de_PR/status/904340628045254656
Bomberos_de_PR,2017-09-03 08:30,0,1,Bomberos de la Zona de Caguas participaron de la actividad del municipio de San Lorenzo. Se orientó en prevención... http:// fb.me/8ZfUR6r91,,,,9.04320764505187E+017,https://twitter.com/Bomberos_de_PR/status/904320764505186307
Bomberos_de_PR,2017-09-02 21:12,2,3,Bomberos de la Zona de Caguas participaron de la actividad del municipio de San Lorenzo. Se orientó en prevención... http:// fb.me/7f1t9pfr3,,,,9.04149985213653E+017,https://twitter.com/Bomberos_de_PR/status/904149985213652992
Bomberos_de_PR,2017-09-01 21:38,1,4,"A las 6:21pm se reporta fuego Auto en la Calle A Reparto Industrial de Pampanos, Ponce. Bomberos del Tuque, Ponce... http:// fb.me/8SJYFzt5N",,,,9.037941989352E+017,https://twitter.com/Bomberos_de_PR/status/903794198935199745
Bomberos_de_PR,2017-09-01 21:05,0,0,http:// fb.me/M6tudT8H,,,,9.03786042557432E+017,https://twitter.com/Bomberos_de_PR/status/903786042557431809
Bomberos_de_PR,2017-08-31 16:48,0,5,Irma se convierte en un huracán de categoría 2 http:// fb.me/zxTqY3BB,,,,9.03358918973301E+017,https://twitter.com/Bomberos_de_PR/status/903358918973300736
Bomberos_de_PR,2017-08-31 07:51,0,2,"Un fuego de auto KIA Sound fue reportado a eso de las 3:40 am en la Calle Acuario, Barrio Las Marias, Vieques... http:// fb.me/95mCpJWbd",,,,9.03223821267858E+017,https://twitter.com/Bomberos_de_PR/status/903223821267857409
Bomberos_de_PR,2017-08-31 07:14,1,4,"A las 10:08 pm reportan un fuego de comercio en el establecimiento Mr. & Mrs Pizza, ubicado en la Carr. 101 Km.... http:// fb.me/wRPQ60zC",,,,9.03214428828643E+017,https://twitter.com/Bomberos_de_PR/status/903214428828643329
Bomberos_de_PR,2017-08-31 07:05,0,2,"Anoche, a eso de las 7:15 pm, dos menores, de 17 y 9 años, se quedaron atrapados en el elevador en el piso 21... http:// fb.me/1xTojyqR3",,,,9.03212262432879E+017,https://twitter.com/Bomberos_de_PR/status/903212262432878592
Bomberos_de_PR,2017-08-30 19:19,1,1,"A las 5:35 p.m. se recibe llamada alertando de un fuego de residencia de madera y zinc en la Carr. 411, Bo.... http:// fb.me/3Dufg9gGh",,,,9.03034358763848E+017,https://twitter.com/Bomberos_de_PR/status/903034358763847680
Bomberos_de_PR,2017-08-30 13:12,2,3,"Enviamos todo nuestro apoyo al Sargento José De León y el bombero José Velázquez, quienes en representación del... http:// fb.me/WrtaJog4",,,,9.02942179454309E+017,https://twitter.com/Bomberos_de_PR/status/902942179454308352
Bomberos_de_PR,2017-08-30 08:09,1,4,¡Muchas bendiciones y éxito en su mision! http:// fb.me/4XJtYp0bC,,,,9.02865932971893E+017,https://twitter.com/Bomberos_de_PR/status/902865932971892736
Bomberos_de_PR,2017-08-30 08:07,2,5,Cuatro personas afectadas por una explosión y fuego en Arecibo http:// fb.me/3gE2WSwXp,,,,9.02865342321627E+017,https://twitter.com/Bomberos_de_PR/status/902865342321627136
Bomberos_de_PR,2017-08-30 07:07,1,2,"Anoche a eso de las 11:24 pm, los Bomberos de Rio Piedras, Trujillo Alto y D.O.E. Hato Rey extinguieron un fuego... http:// fb.me/35jooskaO",,,,9.02850379955802E+017,https://twitter.com/Bomberos_de_PR/status/902850379955802114
Bomberos_de_PR,2017-08-30 06:54,1,3,"Esta madrugada a las 4:11am, reportan fuego en el Restaurante Denny's de Ponce By Pass, Sector Valle Real, Ponce.... http:// fb.me/KsnUg9sF",,,,9.02846898238783E+017,https://twitter.com/Bomberos_de_PR/status/902846898238783488
Bomberos_de_PR,2017-08-29 19:04,1,2,"Esta tarde, a eso de las 3:44 pm, se reportó un accidente de auto en la calle Calaf del Centro Comercial Plaza... http:// fb.me/ZEPwDIM9",,,,9.02668330724676E+017,https://twitter.com/Bomberos_de_PR/status/902668330724675584
Bomberos_de_PR,2017-08-29 18:32,0,3,Jefe de Bomberos llama a la precaución durante la Temporada de Huracanes 2017 | Periódico Presencia http:// fb.me/7BR02nNMu,,,,9.02660267439526E+017,https://twitter.com/Bomberos_de_PR/status/902660267439525906
Bomberos_de_PR,2017-08-29 17:06,0,3,http:// fb.me/2eXQRTf79,,,,9.02638614768702E+017,https://twitter.com/Bomberos_de_PR/status/902638614768701445
Bomberos_de_PR,2017-08-29 11:09,0,2,"El Bombero Educador Johanssen L. Torres orienta a los estudiantes de la Esc. Dr. Agustín Stahl en Aguadilla, de... http:// fb.me/76SeMUNvc",,,,9.02548692443562E+017,https://twitter.com/Bomberos_de_PR/status/902548692443561986
Bomberos_de_PR,2017-08-29 10:15,1,4,Los Bomberos de la Estacion del Distrito de Aguadilla recibieron la visita de los estudiantes de la Esc. Dr.... http:// fb.me/x7lFJiVz,,,,9.02535071856562E+017,https://twitter.com/Bomberos_de_PR/status/902535071856562177
Bomberos_de_PR,2017-08-28 07:33,1,2,"Un fuego de un camion de la compañia EC Waste, fue reportado a las 3:45 am, en la Carr. 123 km .8 frente a Ponce... http:// fb.me/wNCkkQeb",,,,9.02131928308093E+017,https://twitter.com/Bomberos_de_PR/status/902131928308092928
Bomberos_de_PR,2017-08-28 07:00,2,3,"A las 1:39 am, fuego de auto en la Carr. 176, km.9.9 Cupey, San Juan PR. Bomberos de Río Piedras extinguieron el... http:// fb.me/81Xel9s8u",,,,9.02123763164209E+017,https://twitter.com/Bomberos_de_PR/status/902123763164209152
Bomberos_de_PR,2017-08-27 12:15,1,2,"Esta mañana, la Unidad de Bomberos Estatales y Municipales de Carolina acudieron a la Ave. Sánchez Osorio, Centro... http:// fb.me/4wnhm11Ju",,,,9.01840580178838E+017,https://twitter.com/Bomberos_de_PR/status/901840580178837505
Bomberos_de_PR,2017-08-26 21:39,5,11,Policías y bomberos podrán comprar libre de impuesto http:// fb.me/1AF3AvWGj,,,,9.01620085764358E+017,https://twitter.com/Bomberos_de_PR/status/901620085764358144
Bomberos_de_PR,2017-08-26 18:58,0,4,"Esta tarde Unidades de Bomberos de Adjuntas y DOE Ponce salieron hacia la Carr 522, Bo. Garzas en Adjuntas, PR.... http:// fb.me/3XJ20PnLQ",,,,9.01579668733796E+017,https://twitter.com/Bomberos_de_PR/status/901579668733796352
Bomberos_de_PR,2017-08-26 16:01,0,2,"Unidades de Bombrros de Adjuntas y DOE Ponce, salen al Rio Rl Ataud. Reportan personas atrapadas al otro lado del... http:// fb.me/wTHe6bAn",,,,9.01535144049332E+017,https://twitter.com/Bomberos_de_PR/status/901535144049332224
Bomberos_de_PR,2017-08-26 13:50,2,4,¡Seguimos educando en la Prevención de Incendios y Asientos Protectores!! ¡No descansamos por tu seguridad!,,,,9.01502184851952E+017,https://twitter.com/Bomberos_de_PR/status/901502184851951616
Bomberos_de_PR,2017-08-26 11:12,0,3,Conoce el acontecer diario de los Bomberos de Puerto Rico. ¡Siguenos y comparte! #BomberosDePR http:// fb.me/vSfUYSvJ,,,#BomberosDePR,9.01462297255842E+017,https://twitter.com/Bomberos_de_PR/status/901462297255841792
Bomberos_de_PR,2017-08-25 21:36,2,2,En estos momentos los Bomberos de Carolina atienden un accidente de auto en el puente de la Ave. Roberto Sanchez... http:// fb.me/vjM9l84t,,,,9.01257026369671E+017,https://twitter.com/Bomberos_de_PR/status/901257026369671169
Bomberos_de_PR,2017-08-25 21:17,1,3,A las 6:55 pm fuego de guagua Chevrolet Van 2001 en la Carr. 846 frente Complejo de Seguridad en San Juan PR.... http:// fb.me/6DrVpFSLQ,,,,9.01252156644356E+017,https://twitter.com/Bomberos_de_PR/status/901252156644356096
Bomberos_de_PR,2017-08-25 20:14,0,0,"A las 6:45 pm Bomberos de Rio Piedras extinguieron el fuego de una guagua en Urb. Santo Domingo, Bo. San Martín,... http:// fb.me/1xvsqbfdL",,,,9.01236415303999E+017,https://twitter.com/Bomberos_de_PR/status/901236415303999488
Bomberos_de_PR,2017-08-25 18:29,2,7,"Bomberos de Río Piedras y Trujillo Algo acudieron a un fuego de vehiculo en el área de Cupey, cerca del Colegio... http:// fb.me/Ltf7NjLk",,,,9.01210004258251E+017,https://twitter.com/Bomberos_de_PR/status/901210004258250753
Bomberos_de_PR,2017-08-25 14:37,0,1,"Recibimos la siguiente comunicación a nuestro correo electrónico y citamos: ""La Dra. Eileen González Olivera... http:// fb.me/Jeeg7vCz",,,,9.0115148482134E+017,https://twitter.com/Bomberos_de_PR/status/901151484821340160
Bomberos_de_PR,2017-08-25 08:36,0,0,"Esta mañana, se reportó a las 6:10 a.m. un fuego de apartamentos en la 5ta Extensiin de Villa Carolina, Carolina... http:// fb.me/MVFl1yZT",,,,9.01060590864618E+017,https://twitter.com/Bomberos_de_PR/status/901060590864617472
Bomberos_de_PR,2017-08-25 08:15,0,0,Conócelos y comparte! http:// fb.me/94n2FdUDe,,,,9.01055304980418E+017,https://twitter.com/Bomberos_de_PR/status/901055304980418561
